timestamp_us,voltage,classification
2803954,1.545625,N
2807962,1.570625,N
2811962,1.696500,N
2815960,1.626500,N
2819960,1.626500,N
2823984,1.521375,N
2827965,1.614625,N
2831961,1.673750,N
2835961,1.596875,N
2839961,1.641250,N
2843960,1.641250,N
2847962,1.753625,N
2851962,1.645875,N
2855960,1.531500,N
2859958,1.614000,N
2863960,1.640125,N
2867962,1.515125,N
2872010,1.515125,N
2875961,1.525000,N
2879959,1.676375,N
2883963,1.649125,N
2887960,1.524250,N
2891960,1.568500,N
2895960,1.672875,N
2899958,1.672875,N
2903958,1.612125,N
2907962,1.594625,N
2911961,1.727500,N
2915961,1.734500,N
2919960,1.622875,N
2923960,1.700250,N
2927960,1.700250,N
2931960,1.837125,N
2935960,1.714625,N
2939961,1.610125,N
2943958,1.789625,N
2947960,1.869375,P
2951960,1.708750,N
2955962,1.708750,N
2959961,1.674625,N
2963960,1.756375,N
2967957,1.653000,N
2971991,1.549375,N
2975961,1.647375,N
2979960,1.647375,N
2983961,1.683375,N
2987960,1.551250,N
2991960,1.534375,N
2995960,1.658375,N
2999968,1.599000,N
3003963,1.484875,N
3007960,1.484875,N
3011959,1.589875,N
3015962,1.687625,N
3019962,1.524250,N
3023960,1.485875,N
3027960,1.650750,N
3031959,1.628625,N
3035962,1.628625,N
3039961,1.474375,N
3043960,1.540250,N
3047960,1.667875,N
3051960,1.592750,N
3055961,1.486250,N
3059961,1.469000,N
3063960,1.469000,N
3067962,1.394000,N
3071997,1.353000,Q
3075960,1.456625,N
3079961,1.531750,N
3083962,1.717375,N
3087955,2.359625,N
3091961,2.359625,N
3095960,3.152125,N
3099962,3.198625,R
3103960,2.976000,N
3107967,2.191625,N
3111963,1.422625,N
3115961,1.080375,N
3119959,1.080375,N
3123960,1.172625,N
3127960,1.345875,N
3131962,1.268375,N
3135962,1.041500,S
3139959,1.082500,N
3143961,1.082500,N
3147961,1.395000,N
3151961,1.502375,N
3155962,1.446250,N
3159958,1.619000,N
3163960,1.790500,N
3167962,1.681125,N
3172003,1.681125,N
3175960,1.575875,N
3179960,1.681875,N
3183980,1.717000,N
3187959,1.655750,N
3191964,1.666250,N
3195963,1.734125,N
3199986,1.734125,N
3203962,1.656375,N
3207961,1.628000,N
3211962,1.790375,N
3215961,1.829500,N
3219961,1.699625,N
3223959,1.675125,N
3227960,1.675125,N
3231962,1.788875,N
3235961,1.790625,N
3239961,1.730875,N
3243962,1.804750,N
3247958,1.796000,N
3251961,1.649375,N
3255961,1.649375,N
3259962,1.695750,N
3263961,1.924875,N
3267954,1.914375,N
3272005,1.730625,N
3275963,1.755500,N
3279961,1.755500,N
3283954,1.832500,N
3287961,1.769750,N
3291960,1.803000,N
3295961,1.939500,N
3299961,1.887125,N
3303960,1.767875,N
3307962,1.767875,N
3311959,1.889375,N
3315954,2.057875,T
3319962,1.914375,N
3323962,1.746000,N
3327960,1.828375,N
3331958,1.870500,N
3335954,1.870500,N
3339961,1.790000,N
3343961,1.857375,N
3347960,1.932000,N
3351961,1.767000,N
3355960,1.613375,N
3359961,1.684625,N
3363960,1.684625,N
3367961,1.684500,N
3371992,1.558250,N
3375958,1.550500,N
3379961,1.614000,N
3383961,1.552875,N
3387962,1.490500,N
3391962,1.490500,N
3395960,1.577875,N
3399954,1.574875,N
3403962,1.377500,N
3407962,1.360125,N
3411961,1.550750,N
3415960,1.547125,N
3419959,1.547125,N
3423962,1.432000,N
3427964,1.488250,N
3431960,1.537375,N
3435960,1.449125,N
3439958,1.464125,N
3443960,1.464125,N
3447960,1.618750,N
3451960,1.584375,N
3455961,1.478375,N
3459962,1.550750,N
3463958,1.594375,N
3467961,1.495000,N
3471990,1.495000,N
3475962,1.481625,N
3479961,1.637625,N
3483958,1.645625,N
3487963,1.486000,N
3491960,1.460125,N
3495960,1.548875,N
3499960,1.548875,N
3503960,1.532625,N
3507962,1.503125,N
3511974,1.613125,N
3515966,1.616750,N
3519962,1.466250,N
3523963,1.501250,N
3527956,1.501250,N
3531964,1.656500,N
3535958,1.599875,N
3539971,1.508250,N
3543964,1.594750,N
3547957,1.601875,N
3551961,1.488375,N
3555964,1.488375,N
3559958,1.510750,N
3563963,1.635000,N
3567959,1.576625,N
3572008,1.503375,N
3575964,1.611375,N
3579959,1.637375,N
3583959,1.637375,N
3587960,1.500125,N
3591961,1.511125,N
3595963,1.633750,N
3599976,1.566125,N
3603964,1.476750,N
3607963,1.476750,N
3611962,1.562625,N
3615959,1.612000,N
3619963,1.499000,N
3623964,1.469750,N
3627963,1.596000,N
3631962,1.570875,N
3635960,1.570875,N
3639962,1.469125,N
3643962,1.560625,N
3647961,1.670750,N
3651962,1.568500,N
3655960,1.491750,N
3659960,1.635000,N
3663962,1.635000,N
3667962,1.694875,N
3672002,1.606875,N
3675962,1.637250,N
3679961,1.739750,N
3683962,1.637125,N
3687961,1.511875,N
3691962,1.511875,N
3695962,1.633750,N
3699959,1.716500,N
3703962,1.673750,N
3707963,1.713000,N
3711962,1.770625,P
3715962,1.654500,N
3719961,1.654500,N
3723961,1.524625,N
3727962,1.606625,N
3731961,1.666875,N
3735960,1.552625,N
3739962,1.520250,N
3743960,1.520250,N
3747961,1.634875,N
3751960,1.582750,N
3755962,1.428875,N
3759961,1.535000,N
3763960,1.674125,N
3767960,1.572750,N
3771990,1.572750,N
3775962,1.453000,N
3779962,1.560250,N
3783961,1.563750,N
3787960,1.484375,N
3791962,1.511250,N
3795962,1.533375,N
3799955,1.533375,N
3803961,1.439625,N
3807959,1.420125,N
3811962,1.523875,N
3815960,1.437250,N
3819961,1.282750,Q
3823961,1.374500,N
3827957,1.374500,N
3831952,1.519750,N
3835960,1.483750,N
3839962,1.776500,N
3843962,2.665750,N
3847961,3.202125,R
3851959,3.183125,N
3855970,3.183125,N
3859962,2.868250,N
3863961,2.042750,N
3867961,1.174500,N
3872003,0.861500,S
3875963,1.150875,N
3879961,1.287500,N
3883962,1.287500,N
3887961,1.053125,N
3891961,0.981375,N
3895958,1.253875,N
3899961,1.423250,N
3903962,1.387250,N
3907962,1.387250,N
3911961,1.531750,N
3915959,1.716125,N
3919962,1.653500,N
3923962,1.596375,N
3927962,1.702250,N
3931976,1.692625,N
3935965,1.692625,N
3939960,1.592625,N
3943961,1.700750,N
3947962,1.848875,N
3951960,1.728375,N
3955961,1.581500,N
3959959,1.646375,N
3963962,1.646375,N
3967961,1.694375,N
3972003,1.665000,N
3975961,1.742625,N
3979960,1.791500,N
3983961,1.639125,N
3987961,1.608625,N
3991961,1.608625,N
3995961,1.815750,N
3999996,1.844875,N
4003963,1.650750,N
4007962,1.623250,N
4011962,1.805375,N
4015961,1.832875,N
4019961,1.832875,N
4023960,1.740750,N
4027963,1.761125,N
4031962,1.765500,N
4035960,1.691500,N
4039961,1.740875,N
4043961,1.921250,N
4047958,1.921250,N
4051961,1.906625,N
4055961,1.755000,N
4059961,1.794375,N
4063961,1.897250,N
4067958,1.828500,N
4072006,1.828500,N
4075961,1.806875,N
4079955,1.952500,T
4083962,1.922125,N
4087959,1.751625,N
4091962,1.791375,N
4095961,1.879000,N
4099961,1.879000,N
4103961,1.771625,N
4107961,1.666250,N
4111958,1.747625,N
4115961,1.733250,N
4119961,1.582250,N
4123962,1.532875,N
4127962,1.532875,N
4131960,1.580250,N
4135961,1.477250,N
4139961,1.396750,N
4143960,1.537750,N
4147961,1.554750,N
4151958,1.380500,N
4155960,1.380500,N
4159960,1.394875,N
4163961,1.549125,N
4167961,1.486750,N
4171991,1.388375,N
4175960,1.492000,N
4179961,1.566625,N
4183960,1.566625,N
4187961,1.476625,N
4191961,1.391125,N
4195960,1.509250,N
4199956,1.549750,N
4203962,1.455750,N
4207961,1.455750,N
4211957,1.490000,N
4215963,1.535125,N
4219958,1.437625,N
4223962,1.453625,N
4227962,1.616375,N
4232317,1.617625,N
4235968,1.617625,N
4239959,1.506500,N
4243962,1.543125,N
4247959,1.589625,N
4251959,1.520250,N
4255961,1.497375,N
4259959,1.615500,N
4263973,1.615500,N
4267961,1.598000,N
4272009,1.509875,N
4275973,1.539750,N
4279961,1.608500,N
4283957,1.502875,N
4287961,1.433625,N
4291961,1.433625,N
4295960,1.580500,N
4299959,1.644125,N
4303958,1.546625,N
4307956,1.519750,N
4311961,1.559875,N
4315959,1.484625,N
4319960,1.484625,N
4323961,1.442000,N
4327953,1.600500,N
4331960,1.670125,N
4335961,1.521750,N
4339957,1.466625,N
4343960,1.611375,N
4347957,1.611375,N
4351963,1.612000,N
4355961,1.494250,N
4359960,1.554375,N
4363959,1.626000,N
4367958,1.538125,N
4371997,1.538125,N
4375959,1.505625,N
4379959,1.610875,N
4383960,1.578625,N
4387961,1.470125,N
4391957,1.554750,N
4395959,1.650375,N
4399986,1.650375,N
4403963,1.567750,N
4407961,1.532250,N
4411957,1.686750,N
4415960,1.734000,N
4419961,1.603875,N
4423960,1.600250,N
4427959,1.600250,N
4431960,1.691750,N
4435957,1.642750,N
4439959,1.644875,N
4443960,1.793000,P
4447961,1.783000,N
4451958,1.609875,N
4455958,1.609875,N
4459961,1.567750,N
4463960,1.646625,N
4467959,1.580000,N
4472003,1.508875,N
4475959,1.599625,N
4479959,1.625375,N
4483959,1.625375,N
4487960,1.457500,N
4491961,1.420000,N
4495959,1.578875,N
4499953,1.603625,N
4503953,1.519625,N
4507951,1.519625,N
4511952,1.544000,N
4515952,1.569375,N
4519958,1.485500,N
4523959,1.450125,N
4527961,1.541000,N
4531962,1.554375,N
4535959,1.554375,N
4539958,1.495500,N
4543958,1.571500,N
4547961,1.566125,N
4551959,1.312375,N
4555959,1.216125,Q
4559959,1.451375,N
4563959,1.451375,N
4567961,1.524750,N
4571998,1.510250,N
4575957,2.045125,N
4579962,2.952625,N
4583957,3.198125,R
4587957,3.073500,N
4591970,3.073500,N
4595962,2.493125,N
4599959,1.632625,N
4603959,1.027250,N
4607959,1.060500,N
4611960,1.272750,N
4615959,1.120500,N
4619958,1.120500,N
4623961,0.941125,S
4627959,1.110875,N
4631959,1.346250,N
4635960,1.361875,N
4639962,1.382875,N
4643962,1.615000,N
4647959,1.615000,N
4651957,1.700000,N
4655960,1.594125,N
4659960,1.617750,N
4663959,1.691375,N
4667969,1.630125,N
4672001,1.630125,N
4675962,1.618375,N
4679960,1.733500,N
4683959,1.710375,N
4687959,1.605000,N
4691957,1.672500,N
4695959,1.779125,N
4699961,1.779125,N
4703961,1.696625,N
4707959,1.591875,N
4711960,1.715000,N
4715959,1.765875,N
4719959,1.642500,N
4723959,1.633750,N
4727960,1.633750,N
4731961,1.708500,N
4735960,1.662500,N
4739959,1.634000,N
4743960,1.759875,N
4747961,1.796875,N
4751959,1.675375,N
4755959,1.675375,N
4759957,1.696250,N
4763960,1.846750,N
4767961,1.792750,N
4771997,1.688250,N
4775961,1.784875,N
4779959,1.849625,N
4783961,1.849625,N
4787959,1.748875,N
4791960,1.750000,N
4795960,1.910875,N
4799988,1.907625,N
4803959,1.792625,N
4807960,1.851750,N
4811961,1.851750,N
4815960,1.926250,T
4819959,1.793000,N
4823954,1.680625,N
4827963,1.782375,N
4831961,1.803500,N
4835959,1.803500,N
4839960,1.690000,N
4843959,1.698500,N
4847960,1.729000,N
4851955,1.585125,N
4855961,1.492875,N
4859961,1.578125,N
4863961,1.578125,N
4867957,1.557875,N
4871996,1.404750,N
4875960,1.409250,N
4879960,1.527875,N
4883959,1.460000,N
4887958,1.360750,N
4891961,1.360750,N
4895961,1.469875,N
4899959,1.537500,N
4903960,1.450000,N
4907959,1.468250,N
4911958,1.553250,N
4915959,1.426875,N
4919960,1.426875,N
4923961,1.330000,N
4927961,1.489125,N
4931958,1.575125,N
