timestamp_us,voltage
2564062,1.514250
2568061,1.565750
2572060,1.616000
2576066,1.541125
2580062,1.522125
2584060,1.609375
2588061,1.609375
2592058,1.590750
2596065,1.495875
2600063,1.545250
2604060,1.625000
2608069,1.561875
2612062,1.520250
2616063,1.520250
2620061,1.610875
2624059,1.620125
2628056,1.527500
2632064,1.551125
2636061,1.634000
2640068,1.579375
2644062,1.579375
2648061,1.519000
2652095,1.592875
2656068,1.614750
2660063,1.534750
2664063,1.554875
2668059,1.638250
2672061,1.638250
2676062,1.593750
2680063,1.518750
2684061,1.586125
2688061,1.633875
2692060,1.552750
2696062,1.552750
2700061,1.542375
2704068,1.636000
2708062,1.616750
2712060,1.534000
2716062,1.577125
2720061,1.634500
2724062,1.634500
2728062,1.566750
2732059,1.542750
2736060,1.633375
2740062,1.631125
2744063,1.559875
2748061,1.625750
2752076,1.625750
2756062,1.711750
2760062,1.638125
2764061,1.583875
2768062,1.684375
2772061,1.744375
2776059,1.694625
2780067,1.694625
2784058,1.717000
2788063,1.776125
2792061,1.693375
2796068,1.598500
2800061,1.651125
2804074,1.667000
2808060,1.667000
2812061,1.563875
2816061,1.547875
2820072,1.625875
2824059,1.578500
2828062,1.504875
2832063,1.504875
2836074,1.593250
2840059,1.653625
2844060,1.550875
2848062,1.531750
2852100,1.629750
2856061,1.606750
2860063,1.606750
2864061,1.519000
2868074,1.573875
2872060,1.632125
2876058,1.504250
2880058,1.394875
2884062,1.396875
2888061,1.396875
2892062,1.345250
2896062,1.339250
2900073,1.692000
2904060,2.303750
2908059,2.752750
2912062,2.775625
2916073,2.775625
2920059,2.417500
2924062,1.941250
2928060,1.764875
2932062,1.924375
2936060,2.020625
2940061,1.772125
2944061,1.772125
2948071,1.500500
2952058,1.531375
2956078,1.619875
2960063,1.551500
2964076,1.516625
2968061,1.577875
2972061,1.577875
2976066,1.539625
2980062,1.472500
2984060,1.547125
2988062,1.605750
2992060,1.528875
2996064,1.528875
3000073,1.513500
3004065,1.598750
3008061,1.576250
3012072,1.494375
3016063,1.553625
3020074,1.627375
3024064,1.627375
3028063,1.548250
3032058,1.514500
3036062,1.618375
3040060,1.624500
3044063,1.532375
3048056,1.573375
3052063,1.573375
3056060,1.653375
3060067,1.580750
3064065,1.535125
3068062,1.640125
3072061,1.673375
3076068,1.572875
3080061,1.572875
3084061,1.580500
3088061,1.676500
3092068,1.644000
3096064,1.585125
3100060,1.667875
3104060,1.715500
3108066,1.715500
3112063,1.632500
3116061,1.640000
3120061,1.754000
3124060,1.730125
3128064,1.643000
3132062,1.709125
3136061,1.709125
3140068,1.781125
3144061,1.697375
3148062,1.663375
3152060,1.757500
3156066,1.757000
3160076,1.757000
3164062,1.664375
3168061,1.693625
3172068,1.741375
3176065,1.646500
3180057,1.596875
3184062,1.686500
3188065,1.686500
3192064,1.685250
3196065,1.579250
3200062,1.600375
3204066,1.669750
3208063,1.612125
3212064,1.566750
3216062,1.566750
3220067,1.652625
3224066,1.670625
3228063,1.566375
3232060,1.580625
3236062,1.683000
3240066,1.640500
3244063,1.640500
3248061,1.568375
3252065,1.638500
3256066,1.676875
3260093,1.587125
3264063,1.587500
3268069,1.691750
3272061,1.691750
3276066,1.670750
3280066,1.597125
3284064,1.667875
3288062,1.725375
3292067,1.622125
3296064,1.622125
3300064,1.587125
3304061,1.693000
3308062,1.689500
3312065,1.608625
3316062,1.660375
3320060,1.734000
3324062,1.734000
3328065,1.652625
3332064,1.595125
3336060,1.693500
3340060,1.711500
3344066,1.610500
3348064,1.635250
3352061,1.635250
3356062,1.725375
3360064,1.662500
3364065,1.601500
3368061,1.698375
3372057,1.730625
3376068,1.622500
3380063,1.622500
3384060,1.620000
3388062,1.718625
3392067,1.674125
3396068,1.591625
3400063,1.665625
3404065,1.710500
3408067,1.710500
3412065,1.612875
3416063,1.601125
3420067,1.711375
3424062,1.689875
3428067,1.586875
3432062,1.636875
3436061,1.636875
3440067,1.703000
3444066,1.625875
3448060,1.605500
3452062,1.711125
3456067,1.699000
3460066,1.699000
3464061,1.589125
3468062,1.633500
3472067,1.722000
3476066,1.657375
3480063,1.600125
3484063,1.670500
3488061,1.670500
3492066,1.663875
3496062,1.547500
3500063,1.626750
3504067,1.754375
3508066,1.684125
3512060,1.601000
3516062,1.601000
3520066,1.687625
3524066,1.728875
3528066,1.644500
3532064,1.668375
3536061,1.782875
3540062,1.742250
3544067,1.742250
3548066,1.649125
3552059,1.724250
3556061,1.804375
3560067,1.755500
3564066,1.758000
3568061,1.843750
3572062,1.843750
